Transcript_ID	nbre_exon	mRNA_length	a5UTR_length	a3UTR_length	CDS	Gene_ID	nbre_intron
AT5G13475.1	1	5726	0	0	0	AT5G13475	0
AT5G13480.2	19	2477	367	164	1944	AT5G13480	18
AT5G13485.1	1	1736	0	0	0	AT5G13485	0
AT5G13490.1	4	1512	107	248	1155	AT5G13490	3
AT5G13500.1	9	1574	328	175	1069	AT5G13500	8
AT5G13510.1	1	833	31	138	662	AT5G13510	0
AT5G13520.1	4	2116	99	168	1847	AT5G13520	3
AT5G13530.1	16	4862	0	0	4862	AT5G13530	15
AT5G13550.1	15	2241	61	135	2043	AT5G13550	14
AT5G13560.1	18	3100	129	947	2022	AT5G13560	17
AT5G13570.2	9	1658	232	272	1152	AT5G13570	8
AT5G13580.1	1	2509	186	138	2183	AT5G13580	0
AT5G13590.1	7	5094	241	1349	3502	AT5G13590	6
AT5G13600.1	4	1772	0	0	1772	AT5G13600	3
AT5G13610.1	7	1483	59	220	1202	AT5G13610	6
AT5G13620.1	2	904	0	0	904	AT5G13620	1
AT5G13630.1	5	4519	144	232	4141	AT5G13630	4
AT5G13640.1	6	2805	466	327	2010	AT5G13640	5
AT5G13650.2	14	2418	72	327	2017	AT5G13650	13
AT5G13655.1	1	1187	0	0	0	AT5G13655	0
AT5G13660.2	5	2136	343	182	1610	AT5G13660	4
AT5G13670.1	7	1311	55	127	1127	AT5G13670	6
AT5G13680.1	5	4116	0	160	3955	AT5G13680	4
AT5G13690.1	19	2668	53	211	2402	AT5G13690	18
AT5G13700.1	9	1622	58	152	1410	AT5G13700	8
AT5G13710.1	14	1459	107	352	998	AT5G13710	13
AT5G13720.1	4	1066	176	103	785	AT5G13720	3
AT5G13730.1	4	1371	92	21	1256	AT5G13730	3
AT5G13740.1	18	1894	264	184	1444	AT5G13740	17
AT5G13750.1	17	1828	117	289	1420	AT5G13750	16
AT5G13760.1	5	2163	87	369	1705	AT5G13760	4
AT5G13770.1	1	2053	37	185	1829	AT5G13770	0
AT5G13780.1	2	971	42	350	577	AT5G13780	1
AT5G13790.1	8	954	40	113	799	AT5G13790	7
AT5G13800.2	6	1749	72	225	1450	AT5G13800	5
AT5G13810.1	2	1583	332	425	824	AT5G13810	1
AT5G13820.1	10	2538	312	310	1914	AT5G13820	9
AT5G13825.1	2	588	82	131	373	AT5G13825	1
AT5G13830.1	6	669	0	0	669	AT5G13830	5
AT5G13840.1	7	1893	284	168	1439	AT5G13840	6
AT5G13845.1	1	71	0	0	0	AT5G13845	0
AT5G13850.1	4	874	83	178	611	AT5G13850	3
AT5G13860.1	1	1313	83	122	1106	AT5G13860	0
AT5G13870.1	5	1387	395	112	878	AT5G13870	4
AT5G13880.1	1	755	65	122	566	AT5G13880	0
AT5G13887.1	1	194	0	0	0	AT5G13887	0
AT5G13890.1	2	1343	48	361	932	AT5G13890	1
AT5G13900.1	2	581	12	113	454	AT5G13900	1
AT5G13910.1	1	635	0	0	635	AT5G13910	0
AT5G13917.1	1	143	0	0	143	AT5G13917	0
AT5G13920.1	4	1244	0	0	1244	AT5G13920	3
AT5G13930.1	2	1489	73	228	1186	AT5G13930	1
AT5G13940.1	22	2408	0	0	2408	AT5G13940	21
AT5G13950.3	11	3103	201	44	2856	AT5G13950	10
AT5G13960.1	15	2197	126	208	1861	AT5G13960	14
AT5G13970.1	3	1401	37	150	1212	AT5G13970	2
AT5G13980.1	29	3267	129	90	3046	AT5G13980	28
AT5G13990.1	1	2324	124	111	2087	AT5G13990	0
AT5G14000.1	3	1053	168	265	618	AT5G14000	2
AT5G14010.1	1	786	110	189	485	AT5G14010	0
AT5G14011.1	1	98	0	0	98	AT5G14011	0
AT5G14020.1	11	1449	43	209	1195	AT5G14020	10
AT5G14030.1	6	1038	93	361	582	AT5G14030	5
AT5G14035.1	1	72	0	0	0	AT5G14035	0
AT5G14040.1	6	1643	104	415	1122	AT5G14040	5
AT5G14050.1	2	1897	134	121	1640	AT5G14050	1
AT5G14060.1	14	2215	392	199	1622	AT5G14060	13
AT5G14070.1	1	678	78	176	422	AT5G14070	0
AT5G14080.1	2	2067	0	163	1903	AT5G14080	1
AT5G14090.1	5	1303	27	202	1072	AT5G14090	4
AT5G14100.1	10	1306	210	267	827	AT5G14100	9
AT5G14105.1	2	574	149	194	229	AT5G14105	1
AT5G14110.1	1	576	205	157	212	AT5G14110	0
AT5G14120.1	3	2359	358	262	1737	AT5G14120	2
AT5G14130.1	3	1187	38	157	990	AT5G14130	2
AT5G14140.1	4	1024	74	157	791	AT5G14140	3
AT5G14150.1	4	1412	188	73	1149	AT5G14150	3
AT5G14160.1	2	1057	0	0	1057	AT5G14160	1
AT5G14170.1	3	1883	92	186	1603	AT5G14170	2
AT5G14180.1	9	1402	48	104	1248	AT5G14180	8
AT5G14200.1	9	1530	17	290	1221	AT5G14200	8
AT5G14210.1	7	2446	0	124	2321	AT5G14210	6
AT5G14220.1	18	1804	57	236	1509	AT5G14220	17
AT5G14230.1	4	2583	141	188	2252	AT5G14230	3
AT5G14240.1	4	1154	91	294	767	AT5G14240	3
AT5G14250.1	11	1571	91	199	1279	AT5G14250	10
AT5G14260.3	13	2054	142	376	1534	AT5G14260	12
AT5G14270.2	10	2925	559	304	2060	AT5G14270	9
AT5G14280.1	4	1715	0	0	1715	AT5G14280	3
AT5G14290.1	2	640	126	114	398	AT5G14290	1
AT5G14300.1	2	748	0	0	748	AT5G14300	1
AT5G14310.1	2	1806	273	192	1339	AT5G14310	1
AT5G14320.1	3	836	139	188	507	AT5G14320	2
AT5G14330.1	2	535	0	149	385	AT5G14330	1
AT5G14340.1	3	857	0	67	789	AT5G14340	2
AT5G14345.1	2	436	0	0	436	AT5G14345	1
AT5G14350.1	4	722	0	0	722	AT5G14350	3
AT5G14360.1	2	632	40	100	490	AT5G14360	1
AT5G14370.1	3	1335	61	255	1017	AT5G14370	2
AT5G14380.1	1	879	135	290	452	AT5G14380	0
AT5G14390.1	5	1525	180	238	1105	AT5G14390	4
AT5G14400.1	9	1254	157	0	1096	AT5G14400	8
AT5G14410.1	2	562	45	115	400	AT5G14410	1
AT5G14420.1	10	1776	134	243	1397	AT5G14420	9
AT5G14430.1	7	2176	111	231	1832	AT5G14430	6
AT5G14440.1	5	1136	99	161	874	AT5G14440	4
AT5G14450.1	5	1353	46	140	1165	AT5G14450	4
AT5G14460.1	9	1919	124	179	1614	AT5G14460	8
AT5G14470.1	6	1321	0	225	1095	AT5G14470	5
AT5G14480.1	2	1785	209	412	1162	AT5G14480	1
AT5G14490.1	4	1049	0	0	1049	AT5G14490	3
AT5G14495.1	1	71	0	0	0	AT5G14495	0
AT5G14500.1	9	1320	136	269	913	AT5G14500	8
AT5G14510.1	2	1134	0	151	982	AT5G14510	1
AT5G14520.1	13	1927	73	92	1760	AT5G14520	12
AT5G14530.1	10	1189	43	161	983	AT5G14530	9
AT5G14540.1	3	1877	49	185	1641	AT5G14540	2
AT5G14545.1	1	115	0	0	0	AT5G14545	0
AT5G14550.1	11	1761	322	314	1123	AT5G14550	10
AT5G14560.1	1	122	0	0	122	AT5G14560	0
AT5G14565.1	2	1939	0	0	0	AT5G14565	1
AT5G14570.1	2	1915	187	246	1480	AT5G14570	1
AT5G14580.1	16	3403	70	371	2960	AT5G14580	15
AT5G14590.1	15	1789	110	234	1443	AT5G14590	14
AT5G14600.1	4	1237	161	120	954	AT5G14600	3
AT5G14602.1	1	435	0	192	242	AT5G14602	0
AT5G14610.1	11	2659	173	355	2129	AT5G14610	10
AT5G14620.1	10	2173	125	175	1871	AT5G14620	9
AT5G14640.1	13	1706	211	272	1221	AT5G14640	12
AT5G14650.1	7	1545	58	184	1301	AT5G14650	6
AT5G14660.1	7	1281	74	389	816	AT5G14660	6
AT5G14670.1	5	562	0	0	562	AT5G14670	4
AT5G14680.1	4	1293	55	712	524	AT5G14680	3
AT5G14690.1	1	785	31	99	653	AT5G14690	0
AT5G14700.1	5	1471	118	249	1102	AT5G14700	4
AT5G14710.1	7	659	132	157	368	AT5G14710	6
AT5G14720.1	21	2822	464	351	2005	AT5G14720	20
AT5G14730.1	1	1439	63	634	740	AT5G14730	0
AT5G14740.1	10	1504	284	232	986	AT5G14740	9
AT5G14750.1	3	813	0	203	609	AT5G14750	2
AT5G14760.1	8	2381	290	140	1949	AT5G14760	7
AT5G14770.1	1	2816	0	0	2816	AT5G14770	0
AT5G14780.1	5	1554	99	303	1150	AT5G14780	4
AT5G14790.1	6	1561	227	296	1036	AT5G14790	5
AT5G14800.1	7	1275	220	229	824	AT5G14800	6
AT5G14810.1	1	2150	0	0	0	AT5G14810	0
AT5G14820.1	1	1796	0	0	1796	AT5G14820	0
AT5G14830.1	10	2264	0	0	0	AT5G14830	9
AT5G14850.1	9	1853	12	201	1638	AT5G14850	8
AT5G14860.1	3	1476	0	0	1476	AT5G14860	2
AT5G14870.1	6	2292	0	176	2115	AT5G14870	5
AT5G14880.1	8	2338	0	0	2338	AT5G14880	7
AT5G14890.1	9	2637	106	273	2256	AT5G14890	8
AT5G14900.1	1	905	0	0	905	AT5G14900	0
AT5G14910.1	4	811	100	176	533	AT5G14910	3
AT5G14920.1	4	1162	118	218	824	AT5G14920	3
AT5G14930.2	3	1910	112	185	1611	AT5G14930	2
AT5G14940.1	3	1739	82	0	1656	AT5G14940	2
AT5G14950.1	4	4000	149	331	3518	AT5G14950	3
AT5G14960.1	11	1108	17	20	1069	AT5G14960	10
AT5G14970.1	5	1260	89	106	1063	AT5G14970	4
AT5G14980.1	1	983	0	0	983	AT5G14980	0
AT5G14990.1	4	1997	0	0	1997	AT5G14990	3
AT5G14995.1	1	305	0	0	305	AT5G14995	0
AT5G15000.1	1	296	0	0	296	AT5G15000	0
AT5G15008.1	1	164	0	0	164	AT5G15008	0
AT5G15010.1	1	1788	69	0	1718	AT5G15010	0
AT5G15020.1	23	4679	315	280	4082	AT5G15020	22
AT5G15022.1	1	702	0	0	0	AT5G15022	0
AT5G15030.2	8	1021	29	74	916	AT5G15030	7
AT5G15040.1	2	262	0	0	262	AT5G15040	1
AT5G15050.1	4	1626	143	180	1301	AT5G15050	3
AT5G15060.1	2	1169	142	600	425	AT5G15060	1
AT5G15070.2	31	3353	115	86	3150	AT5G15070	30
AT5G15080.1	6	2009	299	232	1476	AT5G15080	5
AT5G15090.1	6	1270	104	345	819	AT5G15090	5
AT5G15100.1	6	1098	0	0	1098	AT5G15100	5
AT5G15110.1	4	1631	215	0	1415	AT5G15110	3
AT5G15120.1	5	1184	76	229	877	AT5G15120	4
AT5G15130.1	4	1937	78	214	1643	AT5G15130	3
AT5G15140.1	6	1596	0	128	1467	AT5G15140	5
AT5G15150.1	3	1477	282	251	942	AT5G15150	2
AT5G15160.1	2	599	94	220	283	AT5G15160	1
AT5G15170.1	15	2204	194	205	1803	AT5G15170	14
AT5G15175.1	1	73	0	0	0	AT5G15175	0
AT5G15180.1	4	1180	41	151	986	AT5G15180	3
AT5G15190.1	1	727	78	297	350	AT5G15190	0
AT5G15200.1	3	909	73	240	594	AT5G15200	2
AT5G15210.1	1	1428	317	294	815	AT5G15210	0
AT5G15220.1	4	806	121	221	462	AT5G15220	3
AT5G15230.1	4	625	116	190	317	AT5G15230	3
AT5G15240.1	3	1493	94	128	1269	AT5G15240	2
AT5G15250.2	4	2210	31	51	2126	AT5G15250	3
AT5G15254.1	1	179	0	0	179	AT5G15254	0
AT5G15260.1	2	1382	471	205	704	AT5G15260	1
AT5G15265.1	3	435	3	181	249	AT5G15265	2
AT5G15270.2	7	2799	91	1065	1641	AT5G15270	6
AT5G15280.1	1	3848	0	164	3683	AT5G15280	0
AT5G15290.1	3	833	82	188	561	AT5G15290	2
AT5G15300.1	1	1871	3	220	1646	AT5G15300	0
AT5G15310.1	4	1321	222	120	977	AT5G15310	3
AT5G15320.1	3	504	108	235	159	AT5G15320	2
AT5G15330.1	3	1249	106	187	954	AT5G15330	2
AT5G15340.1	1	1871	0	0	1871	AT5G15340	0
AT5G15350.1	2	827	84	224	517	AT5G15350	1
AT5G15360.1	7	755	0	0	755	AT5G15360	6
AT5G15380.1	10	1865	0	0	1865	AT5G15380	9
AT5G15390.1	6	1383	187	147	1047	AT5G15390	5
AT5G15400.1	16	3487	232	152	3101	AT5G15400	15
AT5G15410.1	8	2445	118	152	2173	AT5G15410	7
AT5G15420.1	2	603	0	124	478	AT5G15420	1
AT5G15430.1	1	1861	303	120	1436	AT5G15430	0
AT5G15440.1	3	1404	373	149	880	AT5G15440	2
AT5G15450.1	9	3177	91	186	2898	AT5G15450	8
AT5G15460.1	4	762	153	235	372	AT5G15460	3
AT5G15470.1	6	2590	573	422	1593	AT5G15470	5
AT5G15480.1	1	1208	0	0	1208	AT5G15480	0
AT5G15490.1	2	1779	103	232	1442	AT5G15490	1
AT5G15500.2	2	1509	21	114	1372	AT5G15500	1
AT5G15510.2	8	1874	114	206	1552	AT5G15510	7
AT5G15520.1	4	685	35	220	428	AT5G15520	3
AT5G15530.1	7	1368	203	402	761	AT5G15530	6
AT5G15540.1	28	5513	0	0	5513	AT5G15540	27
AT5G15550.1	14	1560	83	186	1289	AT5G15550	13
AT5G15560.1	2	718	0	0	718	AT5G15560	1
AT5G15570.1	2	1580	231	202	1145	AT5G15570	1
AT5G15580.1	5	3535	561	193	2779	AT5G15580	4
AT5G15581.1	1	871	207	351	311	AT5G15581	0
AT5G15600.1	3	706	95	227	382	AT5G15600	2
AT5G15610.1	9	1662	65	275	1320	AT5G15610	8
AT5G15620.1	3	1320	0	0	1320	AT5G15620	2
AT5G15630.1	6	1675	137	246	1290	AT5G15630	5
AT5G15640.1	6	1548	218	362	966	AT5G15640	5
AT5G15650.1	4	1526	45	400	1079	AT5G15650	3
AT5G15660.1	2	1315	0	0	1315	AT5G15660	1
AT5G15670.1	2	643	0	0	643	AT5G15670	1
AT5G15680.1	18	6780	130	203	6445	AT5G15680	17
AT5G15690.1	2	583	74	0	508	AT5G15690	1
AT5G15700.2	20	3639	230	271	3136	AT5G15700	19
AT5G15710.1	1	1883	298	237	1346	AT5G15710	0
AT5G15720.1	5	1275	25	158	1090	AT5G15720	4
AT5G15725.1	3	483	80	116	285	AT5G15725	2
AT5G15730.2	7	1649	202	140	1305	AT5G15730	6
AT5G15740.1	8	2450	669	260	1519	AT5G15740	7
AT5G15750.1	5	896	185	164	545	AT5G15750	4
AT5G15760.1	2	745	46	147	550	AT5G15760	1
AT5G15770.1	1	449	0	0	449	AT5G15770	0
AT5G15780.1	2	1481	105	170	1204	AT5G15780	1
AT5G15790.1	6	1528	363	468	695	AT5G15790	5
AT5G15800.2	7	1429	386	259	782	AT5G15800	6
AT5G15802.1	2	552	24	228	298	AT5G15802	1
AT5G15805.1	1	73	0	0	0	AT5G15805	0
AT5G15810.1	12	2301	0	236	2064	AT5G15810	11
AT5G15815.1	1	71	0	0	0	AT5G15815	0
AT5G15820.1	1	1306	62	196	1046	AT5G15820	0
AT5G15830.1	1	818	47	209	560	AT5G15830	0
AT5G15833.1	1	141	0	0	0	AT5G15833	0
AT5G15840.1	2	1342	60	160	1120	AT5G15840	1
AT5G15845.1	8	2240	0	0	0	AT5G15845	7
AT5G15850.1	2	1696	423	205	1066	AT5G15850	1
AT5G15853.1	1	200	0	0	200	AT5G15853	0
AT5G15860.1	11	1564	119	170	1273	AT5G15860	10
AT5G15870.1	1	2237	0	0	2237	AT5G15870	0
AT5G15880.1	6	1296	9	244	1041	AT5G15880	5
AT5G15890.1	2	1679	0	99	1579	AT5G15890	1
AT5G15900.1	2	1312	0	32	1279	AT5G15900	1
AT5G15910.1	10	1090	95	193	800	AT5G15910	9
AT5G15920.1	4	3275	115	0	3159	AT5G15920	3
AT5G15930.1	8	1521	254	201	1064	AT5G15930	7
AT5G15940.1	9	1246	0	159	1086	AT5G15940	8
AT5G15948.1	3	1799	194	1448	155	AT5G15948	2
AT5G15950.1	3	1747	465	192	1088	AT5G15950	2
AT5G15960.1	3	546	93	253	198	AT5G15960	2
AT5G15970.1	3	477	54	223	198	AT5G15970	2
AT5G15980.1	1	2539	208	323	2006	AT5G15980	0
AT5G15990.1	2	346	0	0	0	AT5G15990	1
AT5G15995.1	1	2269	0	0	0	AT5G15995	0
AT5G16000.1	9	2314	120	284	1908	AT5G16000	8
AT5G16010.1	2	967	57	103	805	AT5G16010	1
AT5G16020.1	8	1918	0	0	1918	AT5G16020	7
AT5G16023.1	1	155	0	0	155	AT5G16023	0
AT5G16030.3	5	1273	63	169	1039	AT5G16030	4
AT5G16040.1	11	1386	20	184	1180	AT5G16040	10
AT5G16050.1	5	1157	90	262	803	AT5G16050	4
AT5G16060.1	3	548	40	221	285	AT5G16060	2
AT5G16070.1	15	1917	128	194	1593	AT5G16070	14
AT5G16080.1	1	1303	50	217	1034	AT5G16080	0
AT5G16090.1	5	511	0	0	511	AT5G16090	4
AT5G16100.1	2	1072	0	0	1072	AT5G16100	1
AT5G16110.1	4	1470	171	566	731	AT5G16110	3
AT5G16120.2	9	1429	186	140	1101	AT5G16120	8
AT5G16130.1	6	940	127	243	568	AT5G16130	5
AT5G16140.1	8	943	88	137	716	AT5G16140	7
AT5G16150.1	14	1866	100	136	1628	AT5G16150	13
AT5G16160.1	4	546	29	117	398	AT5G16160	3
AT5G16170.1	2	1360	58	66	1234	AT5G16170	1
AT5G16180.1	7	2156	0	0	2156	AT5G16180	6
AT5G16190.1	9	1436	0	112	1323	AT5G16190	8
AT5G16200.1	1	637	51	93	491	AT5G16200	0
AT5G16210.1	19	3851	194	131	3524	AT5G16210	18
AT5G16220.1	2	1761	30	300	1429	AT5G16220	1
AT5G16230.1	3	1373	45	123	1203	AT5G16230	2
AT5G16235.1	2	1234	0	0	0	AT5G16235	1
AT5G16240.1	4	1648	173	292	1181	AT5G16240	3
AT5G16250.1	1	856	135	168	551	AT5G16250	0
AT5G16260.1	15	1972	155	270	1545	AT5G16260	14
AT5G16270.1	16	3673	225	365	3081	AT5G16270	15
AT5G16280.1	28	4374	339	242	3791	AT5G16280	27
AT5G16285.1	1	272	0	0	272	AT5G16285	0
AT5G16286.1	1	140	0	0	140	AT5G16286	0
AT5G16290.1	13	1791	109	258	1422	AT5G16290	12
AT5G16300.1	6	3447	0	245	3201	AT5G16300	5
AT5G16310.1	4	1321	131	187	1001	AT5G16310	3
AT5G16320.1	1	1517	4	99	1412	AT5G16320	0
AT5G16330.1	2	727	0	0	727	AT5G16330	1
AT5G16340.1	1	1813	0	160	1652	AT5G16340	0
AT5G16350.1	7	1651	75	114	1460	AT5G16350	6
AT5G16360.1	2	1109	104	153	850	AT5G16360	1
AT5G16370.1	1	1906	29	217	1658	AT5G16370	0
AT5G16375.1	1	81	0	0	0	AT5G16375	0
AT5G16380.1	2	1050	96	366	586	AT5G16380	1
AT5G16390.1	7	1239	105	296	836	AT5G16390	6
AT5G16400.1	3	884	84	243	555	AT5G16400	2
AT5G16410.1	2	1459	1	15	1441	AT5G16410	1
AT5G16420.1	1	1607	0	0	1607	AT5G16420	0
AT5G16430.1	1	257	0	0	257	AT5G16430	0
AT5G16440.1	6	1168	137	159	870	AT5G16440	5
AT5G16450.1	3	844	227	116	499	AT5G16450	2
AT5G16453.1	2	433	79	87	265	AT5G16453	1
AT5G16460.1	2	1229	0	123	1105	AT5G16460	1
AT5G16470.1	1	624	99	209	314	AT5G16470	0
AT5G16480.1	5	1110	278	220	610	AT5G16480	4
AT5G16486.1	1	629	0	0	629	AT5G16486	0
AT5G16490.1	3	630	7	162	459	AT5G16490	2
AT5G16500.1	5	2126	161	57	1906	AT5G16500	4
AT5G16505.1	1	2357	0	0	0	AT5G16505	0
AT5G16510.1	2	1415	142	225	1046	AT5G16510	1
AT5G16520.1	8	2035	83	131	1819	AT5G16520	7
AT5G16530.1	5	1051	0	0	1051	AT5G16530	4
AT5G16540.1	6	1491	248	119	1122	AT5G16540	5
AT5G16550.1	3	1169	175	245	747	AT5G16550	2
AT5G16560.1	6	2040	331	501	1206	AT5G16560	5
AT5G16567.1	1	194	0	0	194	AT5G16567	0
AT5G16570.1	12	1257	42	154	1059	AT5G16570	11
AT5G16580.1	8	892	0	0	892	AT5G16580	7
AT5G16590.1	3	2269	180	212	1875	AT5G16590	2
AT5G16600.1	3	1012	0	30	981	AT5G16600	2
AT5G16610.2	12	2378	262	103	2011	AT5G16610	11
AT5G16620.1	14	1721	111	278	1330	AT5G16620	13
AT5G16630.1	13	2845	141	116	2586	AT5G16630	12
AT5G16640.1	1	2041	54	471	1514	AT5G16640	0
AT5G16650.1	7	905	255	268	380	AT5G16650	6
AT5G16660.1	4	775	56	214	503	AT5G16660	3
AT5G16680.1	12	4383	296	160	3925	AT5G16680	11
AT5G16690.1	17	2285	23	72	2188	AT5G16690	16
AT5G16700.1	4	1463	0	0	1463	AT5G16700	3
AT5G16710.1	6	950	23	154	771	AT5G16710	5
AT5G16715.1	27	3189	0	290	2898	AT5G16715	26
AT5G16720.1	3	2354	80	247	2025	AT5G16720	2
AT5G16730.1	3	2876	246	69	2559	AT5G16730	2
AT5G16740.1	3	1278	0	0	1278	AT5G16740	2
AT5G16750.1	14	2889	76	194	2617	AT5G16750	13
AT5G16760.1	1	1558	215	382	959	AT5G16760	0
AT5G16770.1	4	1280	69	201	1008	AT5G16770	3
AT5G16780.1	13	3048	302	293	2451	AT5G16780	12
AT5G16790.1	3	1006	158	146	700	AT5G16790	2
AT5G16800.3	5	1338	293	226	817	AT5G16800	4
AT5G16810.1	12	1415	51	117	1245	AT5G16810	11
AT5G16820.1	3	1830	172	212	1444	AT5G16820	2
AT5G16830.1	7	1163	99	229	833	AT5G16830	6
AT5G16840.2	5	1175	172	223	778	AT5G16840	4
AT5G16850.1	12	3602	98	142	3360	AT5G16850	11
AT5G16860.1	1	2552	0	0	2552	AT5G16860	0
AT5G16870.1	8	721	53	163	503	AT5G16870	7
AT5G16880.1	4	1651	240	188	1221	AT5G16880	3
AT5G16890.1	9	1738	34	175	1527	AT5G16890	8
AT5G16900.1	13	2588	0	0	2588	AT5G16900	12
AT5G16910.1	3	3725	0	289	3435	AT5G16910	2
AT5G16920.1	1	1117	72	273	770	AT5G16920	0
AT5G16930.1	8	2406	184	293	1927	AT5G16930	7
AT5G16940.1	2	740	85	246	407	AT5G16940	1
AT5G16950.1	1	494	63	130	299	AT5G16950	0
AT5G16960.1	5	1318	25	255	1036	AT5G16960	4
AT5G16970.1	5	1230	73	122	1033	AT5G16970	4
AT5G16980.2	5	1101	39	147	913	AT5G16980	4
AT5G16990.1	5	1380	179	172	1027	AT5G16990	4
AT5G17000.1	5	1287	71	181	1033	AT5G17000	4
AT5G17010.1	15	2025	113	412	1498	AT5G17010	14
AT5G17020.1	32	3852	167	487	3196	AT5G17020	31
AT5G17030.1	2	1458	14	64	1378	AT5G17030	1
AT5G17040.1	2	1408	6	73	1327	AT5G17040	1
AT5G17050.1	2	1521	99	39	1381	AT5G17050	1
AT5G17060.1	7	1143	249	319	573	AT5G17060	6
AT5G17070.1	8	1022	49	145	826	AT5G17070	7
AT5G17073.1	1	140	0	0	140	AT5G17073	0
AT5G17080.1	5	892	0	0	892	AT5G17080	4
AT5G17090.1	4	918	0	227	690	AT5G17090	3
AT5G17100.1	6	1102	99	268	733	AT5G17100	5
AT5G17110.1	3	624	0	0	624	AT5G17110	2
AT5G17120.1	3	621	0	0	621	AT5G17120	2
AT5G17125.1	1	4226	0	0	0	AT5G17125	0
AT5G17130.1	3	369	0	0	369	AT5G17130	2
AT5G17140.1	2	337	0	0	337	AT5G17140	1
AT5G17150.1	4	831	0	224	606	AT5G17150	3
AT5G17160.1	5	1988	85	196	1705	AT5G17160	4
AT5G17165.1	2	455	80	24	349	AT5G17165	1
AT5G17170.1	6	1135	141	182	810	AT5G17170	5
AT5G17180.1	1	371	0	0	371	AT5G17180	0
AT5G17190.1	1	765	91	280	392	AT5G17190	0
AT5G17200.1	6	1260	0	0	1260	AT5G17200	5
AT5G17210.1	3	940	135	176	627	AT5G17210	2
AT5G17220.1	3	774	67	63	642	AT5G17220	2
AT5G17230.3	8	1935	401	225	1307	AT5G17230	7
AT5G17233.1	1	113	0	0	113	AT5G17233	0
AT5G17240.1	6	1530	1	57	1470	AT5G17240	5
AT5G17250.1	20	2851	0	92	2758	AT5G17250	19
AT5G17260.1	6	1425	0	0	1425	AT5G17260	5
AT5G17262.1	1	131	0	0	131	AT5G17262	0
AT5G17270.1	20	2684	3	0	2680	AT5G17270	19
AT5G17280.1	1	596	55	132	407	AT5G17280	0
AT5G17290.1	8	1300	78	214	1006	AT5G17290	7
AT5G17300.1	6	1833	466	207	1158	AT5G17300	5
AT5G17310.2	19	1781	76	309	1394	AT5G17310	18
AT5G17320.1	10	2147	0	0	2147	AT5G17320	9
AT5G17330.1	8	1866	128	235	1501	AT5G17330	7
AT5G17340.1	1	644	49	111	482	AT5G17340	0
AT5G17350.1	1	836	80	203	551	AT5G17350	0
AT5G17360.1	1	1283	243	511	527	AT5G17360	0
AT5G17370.1	13	1742	0	164	1577	AT5G17370	12
AT5G17380.1	2	1904	25	160	1717	AT5G17380	1
AT5G17390.1	3	855	0	0	855	AT5G17390	2
AT5G17400.1	4	1292	147	225	918	AT5G17400	3
AT5G17410.2	21	2340	40	279	2019	AT5G17410	20
AT5G17420.1	12	3356	57	228	3069	AT5G17420	11
AT5G17430.1	9	1746	0	0	1746	AT5G17430	8
AT5G17440.1	13	1517	86	227	1202	AT5G17440	12
AT5G17450.1	3	656	63	144	447	AT5G17450	2
AT5G17460.2	5	1463	72	403	986	AT5G17460	4
AT5G17470.1	1	440	0	0	440	AT5G17470	0
AT5G17480.1	1	251	0	0	251	AT5G17480	0
AT5G17490.1	1	2014	189	252	1571	AT5G17490	0
AT5G17500.1	5	1576	0	0	1576	AT5G17500	4
AT5G17510.1	2	1705	51	544	1108	AT5G17510	1
AT5G17520.1	9	1566	113	212	1239	AT5G17520	8
AT5G17523.1	4	1060	95	181	782	AT5G17523	3
AT5G17530.3	19	2000	120	51	1827	AT5G17530	18
AT5G17540.1	2	1482	23	73	1384	AT5G17540	1
AT5G17550.1	5	1039	72	232	733	AT5G17550	4
AT5G17560.1	3	803	19	251	531	AT5G17560	2
AT5G17570.1	9	1203	21	211	969	AT5G17570	8
AT5G17580.1	2	1792	0	146	1645	AT5G17580	1
AT5G17590.1	1	578	0	0	578	AT5G17590	0
AT5G17600.1	1	1339	126	123	1088	AT5G17600	0
AT5G17610.1	5	686	74	249	361	AT5G17610	4
AT5G17620.1	9	1266	105	178	981	AT5G17620	8
AT5G17630.1	1	1628	140	233	1253	AT5G17630	0
AT5G17640.1	3	1810	400	111	1297	AT5G17640	2
AT5G17650.1	3	990	167	301	520	AT5G17650	2
AT5G17660.1	8	1214	52	229	931	AT5G17660	7
AT5G17670.1	6	1082	21	135	924	AT5G17670	5
AT5G17680.1	4	3881	0	0	3881	AT5G17680	3
AT5G17690.1	6	1810	144	332	1332	AT5G17690	5
AT5G17700.1	9	2107	176	443	1486	AT5G17700	8
AT5G17710.2	3	1284	88	216	978	AT5G17710	2
AT5G17720.1	4	1328	0	0	1328	AT5G17720	3
AT5G17725.1	1	2205	0	0	0	AT5G17725	0
AT5G17730.1	2	1411	0	0	1411	AT5G17730	1
AT5G17740.1	2	1600	0	0	1600	AT5G17740	1
AT5G17750.1	3	1176	0	0	1176	AT5G17750	2
AT5G17760.1	2	1807	120	169	1516	AT5G17760	1
AT5G17770.1	9	1343	213	291	837	AT5G17770	8
AT5G17780.2	4	1476	73	145	1256	AT5G17780	3
AT5G17790.1	5	2419	46	99	2272	AT5G17790	4
AT5G17795.1	1	215	0	0	215	AT5G17795	0
AT5G17800.1	3	1287	57	259	969	AT5G17800	2
AT5G17810.1	3	993	72	115	804	AT5G17810	2
